time,id,name
4/14/2000,202,poultry
4/14/2000,202,pasta
4/15/2000,203,poultry
4/15/2000,203,spaghetti sauce
4/15/2000,203,sandwich loaves
4/15/2000,203,flour
4/15/2000,203,soap
4/15/2000,203,vegetables
4/15/2000,203,eggs
4/15/2000,203,vegetables
4/15/2000,203,poultry
4/15/2000,203,cereals
4/15/2000,203,cheeses
4/15/2000,203,fruits
4/15/2000,203,vegetables
4/15/2000,203,paper towels
4/15/2000,203,flour
4/15/2000,203,ketchup
4/15/2000,203,pasta
4/15/2000,203,pasta
4/15/2000,203,spaghetti sauce
4/15/2000,203,sandwich bags
4/15/2000,203,bagels
4/15/2000,203,toilet paper
4/15/2000,203,paper towels
4/15/2000,203,vegetables
4/15/2000,203,all- purpose
4/15/2000,203,ice cream
4/15/2000,203,mixes
4/16/2000,204,all- purpose
4/16/2000,204,milk
4/16/2000,204,vegetables
4/16/2000,204,dinner rolls
4/16/2000,204,butter
4/16/2000,204,all- purpose
4/16/2000,204,sandwich loaves
4/16/2000,204,waffles
4/16/2000,204,yogurt
4/16/2000,204,vegetables
4/16/2000,204,coffee/tea
4/16/2000,204,flour
4/16/2000,204,bagels
4/16/2000,204,vegetables
4/16/2000,204,lunch meat
4/16/2000,204,poultry
4/16/2000,204,toilet paper
4/16/2000,204,fruits
4/16/2000,204,poultry
4/16/2000,204,cereals
4/16/2000,204,eggs
4/16/2000,204,vegetables
4/16/2000,204,pork
4/16/2000,204,pasta
4/16/2000,204,flour
4/16/2000,204,sandwich bags
4/16/2000,204,sandwich loaves
4/16/2000,204,poultry
4/16/2000,204,cheeses
4/16/2000,204,all- purpose
4/16/2000,204,juice
4/16/2000,204,sandwich loaves
4/16/2000,204,butter
4/16/2000,204,tortillas
4/17/2000,205,eggs
4/17/2000,205,beef
4/17/2000,205,lunch meat
4/17/2000,205,beef
4/17/2000,205,mixes
4/17/2000,205,individual meals
4/17/2000,205,milk
4/17/2000,205,shampoo
4/17/2000,205,all- purpose
4/17/2000,205,yogurt
4/17/2000,205,individual meals
4/17/2000,205,spaghetti sauce
4/17/2000,205,paper towels
4/17/2000,205,cereals
4/17/2000,205,aluminum foil
4/17/2000,205,flour
4/17/2000,205,bagels
4/17/2000,206,dishwashing liquid/detergent
4/17/2000,206,vegetables
4/17/2000,206,dinner rolls
4/17/2000,206,sugar
4/17/2000,206,bagels
4/17/2000,206,spaghetti sauce
4/17/2000,206,dishwashing liquid/detergent
4/17/2000,207,vegetables
4/17/2000,207,coffee/tea
4/17/2000,207,eggs
4/17/2000,207,toilet paper
4/17/2000,207,dinner rolls
4/17/2000,207,pasta
4/17/2000,207,paper towels
4/17/2000,207,tortillas
4/17/2000,207,spaghetti sauce
4/17/2000,207,waffles
4/17/2000,207,all- purpose
4/17/2000,207,bagels
4/17/2000,207,aluminum foil
4/17/2000,207,bagels
4/17/2000,207,soda
4/17/2000,207,sugar
4/17/2000,207,ketchup
4/17/2000,207,cereals
4/17/2000,207,shampoo
4/18/2000,208,beef
4/18/2000,208,hand soap
4/18/2000,208,sandwich bags
4/18/2000,208,milk
4/18/2000,208,milk
4/18/2000,209,shampoo
4/18/2000,209,shampoo
4/18/2000,209,eggs
4/18/2000,209,beef
4/18/2000,209,ice cream
4/18/2000,209,paper towels
4/18/2000,209,shampoo
4/18/2000,209,individual meals
4/18/2000,209,shampoo
4/18/2000,209,pasta
4/18/2000,209,milk
4/18/2000,209,coffee/tea
4/18/2000,209,pasta
4/18/2000,209,waffles
4/18/2000,209,pasta
4/18/2000,209,butter
4/18/2000,209,lunch meat
4/18/2000,209,vegetables
4/18/2000,209,ketchup
4/18/2000,209,lunch meat
4/18/2000,209,hand soap
4/18/2000,209,bagels
4/18/2000,209,coffee/tea
4/18/2000,209,vegetables
4/18/2000,209,sugar
4/18/2000,209,toilet paper
4/18/2000,209,eggs
4/18/2000,209,eggs
4/18/2000,209,pasta
4/18/2000,209,pasta
4/18/2000,209,soda
4/18/2000,209,soda
4/18/2000,209,dinner rolls
4/19/2000,210,bagels
4/19/2000,210,poultry
4/19/2000,210,waffles
4/19/2000,210,aluminum foil
4/19/2000,210,coffee/tea
4/19/2000,210,toilet paper
4/19/2000,210,hand soap
4/19/2000,210,mixes
4/19/2000,210,dishwashing liquid/detergent
4/19/2000,210,waffles
4/19/2000,210,aluminum foil
4/19/2000,210,pork
4/19/2000,210,spaghetti sauce
4/19/2000,210,beef
4/19/2000,210,dinner rolls
4/19/2000,210,vegetables
4/19/2000,210,coffee/tea
4/19/2000,210,vegetables
4/19/2000,210,paper towels
4/19/2000,210,pasta
4/19/2000,210,sugar
4/19/2000,210,juice
4/19/2000,210,dishwashing liquid/detergent
4/20/2000,211,poultry
4/20/2000,211,hand soap
4/20/2000,211,eggs
4/20/2000,211,soda
4/20/2000,211,aluminum foil
4/20/2000,211,poultry
4/20/2000,211,tortillas
4/20/2000,211,bagels
4/20/2000,211,vegetables
4/20/2000,211,sandwich bags
4/20/2000,211,cheeses
4/20/2000,211,sandwich bags
4/20/2000,211,cereals
4/20/2000,211,mixes
4/20/2000,211,dinner rolls
4/20/2000,211,flour
4/20/2000,211,pasta
4/20/2000,211,vegetables
4/20/2000,211,bagels
4/20/2000,211,soda
4/20/2000,211,all- purpose
4/20/2000,211,paper towels
4/20/2000,211,mixes
4/20/2000,211,vegetables
4/20/2000,211,poultry
4/20/2000,211,eggs
4/21/2000,212,sandwich loaves
4/21/2000,212,spaghetti sauce
4/21/2000,212,tortillas
4/21/2000,212,spaghetti sauce
4/21/2000,212,vegetables
4/21/2000,212,soda
4/21/2000,212,spaghetti sauce
4/21/2000,212,pasta
4/21/2000,212,sandwich bags
4/21/2000,212,spaghetti sauce
4/21/2000,212,yogurt
4/21/2000,212,bagels
4/21/2000,212,toilet paper
4/21/2000,212,shampoo
4/21/2000,212,vegetables
4/21/2000,212,shampoo
4/21/2000,212,ice cream
4/21/2000,212,dinner rolls
4/21/2000,212,paper towels
4/21/2000,212,dinner rolls
4/21/2000,212,poultry
4/21/2000,212,shampoo
4/21/2000,212,butter
4/21/2000,212,soap
4/21/2000,212,butter
4/21/2000,212,individual meals
4/21/2000,212,spaghetti sauce
4/21/2000,212,sandwich loaves
4/21/2000,212,laundry detergent
4/21/2000,212,juice
4/21/2000,213,pork
4/21/2000,213,bagels
4/21/2000,213,sandwich loaves
4/21/2000,213,butter
4/21/2000,213,vegetables
4/21/2000,214,coffee/tea
4/21/2000,214,dinner rolls
4/21/2000,214,pasta
4/21/2000,214,soap
4/21/2000,214,ketchup
4/21/2000,214,paper towels
4/21/2000,214,vegetables
4/21/2000,214,juice
4/21/2000,214,sugar
4/21/2000,214,ice cream
4/21/2000,214,sandwich bags
4/21/2000,214,spaghetti sauce
4/21/2000,215,spaghetti sauce
4/21/2000,215,spaghetti sauce
4/21/2000,215,paper towels
4/21/2000,215,individual meals
4/21/2000,215,poultry
4/21/2000,215,soap
4/21/2000,215,ice cream
4/21/2000,215,paper towels
4/21/2000,215,ice cream
4/21/2000,215,coffee/tea
4/21/2000,215,soap
4/21/2000,215,milk
4/21/2000,215,soap
4/21/2000,215,eggs
4/21/2000,215,cereals
4/21/2000,215,soap
4/21/2000,215,shampoo
4/21/2000,215,dinner rolls
4/21/2000,215,soap
4/21/2000,215,butter
4/21/2000,215,eggs
4/21/2000,215,pork
4/21/2000,215,aluminum foil
4/21/2000,215,lunch meat
4/21/2000,215,soap
4/21/2000,215,cheeses
4/21/2000,215,mixes
4/21/2000,215,aluminum foil
4/21/2000,215,ketchup
4/21/2000,215,sandwich loaves
4/21/2000,215,cheeses
4/21/2000,215,vegetables
4/22/2000,216,flour
4/22/2000,216,waffles
4/22/2000,216,shampoo
4/22/2000,216,mixes
4/22/2000,216,vegetables
4/22/2000,216,shampoo
4/22/2000,216,flour
4/22/2000,216,waffles
4/22/2000,216,soda
4/22/2000,216,sandwich loaves
4/22/2000,216,vegetables
4/22/2000,216,sandwich loaves
4/22/2000,216,soap
4/22/2000,216,laundry detergent
4/22/2000,216,vegetables
4/22/2000,216,milk
4/22/2000,216,juice
4/22/2000,216,vegetables
4/22/2000,216,ice cream
4/22/2000,216,spaghetti sauce
4/22/2000,216,coffee/tea
4/22/2000,216,cheeses
4/22/2000,216,vegetables
4/22/2000,216,pork
4/22/2000,216,soap
4/22/2000,216,cereals
4/22/2000,216,individual meals
4/22/2000,216,dishwashing liquid/detergent
4/22/2000,216,dinner rolls
4/22/2000,216,all- purpose
4/22/2000,216,soap
4/22/2000,216,lunch meat
4/22/2000,217,hand soap
4/22/2000,217,sugar
4/22/2000,217,coffee/tea
4/22/2000,217,all- purpose
4/22/2000,217,juice
4/22/2000,217,mixes
4/22/2000,217,soda
4/22/2000,217,yogurt
4/22/2000,217,vegetables
4/22/2000,217,all- purpose
4/22/2000,217,cereals
4/22/2000,217,soap
4/22/2000,217,soda
4/22/2000,217,hand soap
4/22/2000,217,vegetables
4/22/2000,217,milk
4/22/2000,217,toilet paper
4/22/2000,217,juice
4/22/2000,217,vegetables
4/22/2000,217,eggs
4/22/2000,217,yogurt
4/22/2000,217,spaghetti sauce
4/22/2000,217,hand soap
4/22/2000,217,soap
4/23/2000,218,cheeses
4/23/2000,218,individual meals
4/23/2000,218,juice
4/23/2000,218,individual meals
4/23/2000,218,vegetables
4/23/2000,218,vegetables
4/23/2000,218,sugar
4/23/2000,219,juice
4/23/2000,219,bagels
4/23/2000,219,spaghetti sauce
4/23/2000,219,beef
4/23/2000,219,sandwich loaves
4/23/2000,219,fruits
4/23/2000,219,laundry detergent
4/23/2000,219,ice cream
4/23/2000,219,cereals
4/23/2000,219,lunch meat
4/23/2000,219,poultry
4/23/2000,219,bagels
4/23/2000,219,all- purpose
4/23/2000,219,paper towels
4/23/2000,219,pasta
4/23/2000,219,bagels
4/23/2000,219,flour
4/23/2000,219,eggs
4/23/2000,219,bagels
4/23/2000,219,mixes
4/23/2000,219,vegetables
4/23/2000,219,poultry
4/23/2000,219,milk
4/23/2000,219,dishwashing liquid/detergent
4/23/2000,219,cheeses
4/24/2000,220,sandwich loaves
4/24/2000,220,juice
4/24/2000,220,dishwashing liquid/detergent
4/24/2000,220,milk
4/24/2000,220,individual meals
4/24/2000,220,spaghetti sauce
4/24/2000,220,toilet paper
4/24/2000,220,flour
4/24/2000,220,yogurt
4/24/2000,220,waffles
4/24/2000,220,tortillas
4/24/2000,220,fruits
4/24/2000,220,paper towels
4/24/2000,220,cereals
4/24/2000,220,pasta
4/24/2000,220,spaghetti sauce
4/24/2000,220,lunch meat
4/24/2000,220,milk
4/24/2000,220,soap
4/24/2000,220,ice cream
4/24/2000,220,bagels
4/24/2000,220,aluminum foil
4/24/2000,220,sandwich loaves
4/24/2000,220,juice
4/24/2000,220,waffles
4/24/2000,220,flour
4/24/2000,220,ice cream
4/25/2000,221,all- purpose
4/25/2000,221,pasta
4/25/2000,221,eggs
4/25/2000,221,shampoo
4/25/2000,221,sugar
4/25/2000,221,paper towels
4/25/2000,221,ketchup
4/25/2000,221,poultry
4/25/2000,221,sugar
4/25/2000,221,soda
4/25/2000,221,butter
4/25/2000,221,paper towels
4/25/2000,221,pasta
4/25/2000,221,waffles
4/25/2000,221,lunch meat
4/25/2000,221,paper towels
4/25/2000,221,ketchup
4/25/2000,221,vegetables
4/25/2000,221,yogurt
4/25/2000,221,soap
4/25/2000,221,paper towels
4/25/2000,221,vegetables
4/25/2000,221,tortillas
4/25/2000,221,ketchup
4/25/2000,221,beef
4/25/2000,221,dishwashing liquid/detergent
4/25/2000,221,dinner rolls
4/25/2000,221,cereals
4/25/2000,221,mixes
4/25/2000,221,fruits
4/25/2000,221,vegetables
4/26/2000,222,sugar
4/26/2000,222,cheeses
4/26/2000,222,butter
4/26/2000,222,aluminum foil
4/26/2000,222,vegetables
4/26/2000,222,vegetables
4/26/2000,222,poultry
4/26/2000,222,hand soap
4/26/2000,222,toilet paper
4/26/2000,222,ice cream
4/26/2000,222,sugar
4/26/2000,222,mixes
4/26/2000,222,vegetables
4/26/2000,222,vegetables
4/26/2000,222,milk
4/26/2000,223,all- purpose
4/26/2000,223,butter
4/26/2000,223,spaghetti sauce
4/26/2000,223,hand soap
4/26/2000,223,soap
4/26/2000,223,sandwich bags
4/26/2000,223,ketchup
4/26/2000,223,ice cream
4/26/2000,223,waffles
4/26/2000,223,flour
4/26/2000,223,pasta
4/26/2000,223,soap
4/26/2000,223,pasta
4/26/2000,223,all- purpose
4/26/2000,223,dishwashing liquid/detergent
4/26/2000,223,laundry detergent
4/27/2000,224,poultry
4/27/2000,224,bagels
4/27/2000,224,fruits
4/27/2000,224,mixes
4/27/2000,224,vegetables
4/27/2000,224,tortillas
4/27/2000,224,cereals
4/27/2000,225,vegetables
4/27/2000,225,milk
4/27/2000,225,bagels
4/27/2000,225,pork
4/27/2000,225,yogurt
4/27/2000,225,ice cream
4/27/2000,225,eggs
4/27/2000,225,individual meals
4/27/2000,225,soda
4/27/2000,225,vegetables
4/27/2000,225,pasta
4/27/2000,225,pork
4/27/2000,225,waffles
4/27/2000,225,waffles
4/27/2000,225,pork
4/27/2000,225,spaghetti sauce
4/27/2000,225,dishwashing liquid/detergent
4/27/2000,225,juice
4/27/2000,225,bagels
4/27/2000,226,milk
4/27/2000,226,fruits
4/27/2000,226,spaghetti sauce
4/27/2000,226,pasta
4/27/2000,226,mixes
4/27/2000,226,pasta
4/27/2000,226,fruits
4/27/2000,226,dishwashing liquid/detergent
4/27/2000,226,juice
4/27/2000,226,aluminum foil
4/27/2000,226,flour
4/27/2000,226,individual meals
4/27/2000,226,yogurt
4/27/2000,226,ketchup
4/27/2000,226,fruits
4/27/2000,226,toilet paper
4/27/2000,226,eggs
4/27/2000,226,flour
4/27/2000,226,hand soap
4/27/2000,226,milk
4/27/2000,226,dinner rolls
4/27/2000,226,laundry detergent
4/27/2000,226,eggs
4/27/2000,226,toilet paper
4/27/2000,226,juice
4/27/2000,226,dinner rolls
4/27/2000,226,toilet paper
4/27/2000,226,all- purpose
4/27/2000,226,shampoo
4/27/2000,226,beef
4/27/2000,226,cheeses
4/27/2000,226,all- purpose
4/27/2000,226,coffee/tea
4/27/2000,226,juice
4/28/2000,227,vegetables
4/28/2000,227,eggs
4/28/2000,227,cheeses
4/28/2000,227,cereals
4/28/2000,227,juice
4/28/2000,227,hand soap
4/28/2000,227,soap
4/28/2000,227,soap
4/28/2000,227,yogurt
4/28/2000,227,pork
4/28/2000,227,vegetables
4/28/2000,227,dishwashing liquid/detergent
4/28/2000,227,vegetables
4/28/2000,227,beef
4/28/2000,227,bagels
4/28/2000,227,cheeses
4/28/2000,227,paper towels
4/29/2000,228,all- purpose
4/29/2000,228,butter
4/29/2000,228,all- purpose
4/29/2000,228,dinner rolls
4/29/2000,228,vegetables
4/29/2000,228,beef
4/29/2000,228,vegetables
4/29/2000,228,milk
4/29/2000,228,laundry detergent
4/30/2000,229,spaghetti sauce
4/30/2000,229,soda
4/30/2000,229,bagels
4/30/2000,229,poultry
4/30/2000,229,vegetables
4/30/2000,229,tortillas
4/30/2000,229,milk
4/30/2000,229,soap
4/30/2000,229,yogurt
4/30/2000,229,lunch meat
4/30/2000,229,lunch meat
4/30/2000,229,lunch meat
4/30/2000,230,all- purpose
4/30/2000,230,individual meals
4/30/2000,230,poultry
4/30/2000,230,individual meals
4/30/2000,230,soda
4/30/2000,230,dishwashing liquid/detergent
4/30/2000,230,eggs
4/30/2000,230,pork
4/30/2000,230,coffee/tea
4/30/2000,230,hand soap
4/30/2000,230,beef
4/30/2000,230,ice cream
4/30/2000,230,dinner rolls
4/30/2000,230,lunch meat
4/30/2000,230,individual meals
4/30/2000,230,ice cream
4/30/2000,230,vegetables
4/30/2000,230,vegetables
4/30/2000,230,poultry
5/1/2000,231,paper towels
5/1/2000,231,pasta
5/1/2000,231,cereals
5/1/2000,231,individual meals
5/1/2000,231,vegetables
5/1/2000,231,toilet paper
5/1/2000,231,coffee/tea
5/1/2000,231,toilet paper
5/1/2000,231,mixes
5/1/2000,231,fruits
5/1/2000,231,vegetables
5/1/2000,231,shampoo
5/1/2000,231,soap
5/1/2000,231,toilet paper
5/1/2000,231,soap
5/1/2000,231,dinner rolls
5/1/2000,231,dinner rolls
5/1/2000,231,pasta
5/1/2000,231,vegetables
5/1/2000,231,soda
5/1/2000,231,pasta
5/1/2000,231,ice cream
5/1/2000,231,pasta
5/1/2000,231,hand soap
5/1/2000,231,soda
5/1/2000,232,milk
5/1/2000,232,sandwich loaves
5/1/2000,232,eggs
5/1/2000,232,soap
5/1/2000,232,pasta
5/1/2000,232,vegetables
5/1/2000,232,dinner rolls
5/1/2000,232,paper towels
5/1/2000,232,soda
5/1/2000,232,coffee/tea
5/1/2000,232,poultry
5/1/2000,232,cheeses
5/1/2000,232,vegetables
5/1/2000,232,spaghetti sauce
5/1/2000,232,butter
5/1/2000,232,shampoo
5/1/2000,232,hand soap
5/2/2000,233,vegetables
5/2/2000,233,juice
5/2/2000,233,cereals
5/2/2000,233,lunch meat
5/2/2000,233,waffles
5/2/2000,233,ketchup
5/2/2000,233,pasta
5/2/2000,233,juice
5/3/2000,234,flour
5/3/2000,234,beef
5/3/2000,234,sandwich bags
5/3/2000,234,shampoo
5/3/2000,234,fruits
5/3/2000,234,cheeses
5/3/2000,234,flour
5/3/2000,234,laundry detergent
5/3/2000,234,waffles
5/3/2000,234,vegetables
5/3/2000,234,soap
5/3/2000,234,waffles
5/3/2000,234,eggs
5/3/2000,234,individual meals
5/3/2000,234,eggs
5/3/2000,234,aluminum foil
5/3/2000,234,milk
5/3/2000,234,beef
5/3/2000,234,yogurt
5/3/2000,234,juice
5/3/2000,234,vegetables
5/3/2000,234,ketchup
5/3/2000,234,cereals
5/3/2000,234,individual meals
5/3/2000,234,soap
5/3/2000,234,sugar
5/3/2000,234,individual meals
5/3/2000,234,coffee/tea
5/3/2000,234,sandwich bags
5/3/2000,234,pasta
5/3/2000,234,vegetables
5/3/2000,235,shampoo
5/3/2000,235,spaghetti sauce
5/3/2000,235,flour
5/3/2000,235,milk
5/3/2000,235,beef
5/3/2000,235,laundry detergent
5/3/2000,235,tortillas
5/3/2000,235,cereals
5/3/2000,235,coffee/tea
5/3/2000,235,sandwich loaves
5/3/2000,235,beef
5/3/2000,235,toilet paper
5/3/2000,235,milk
5/3/2000,235,yogurt
5/3/2000,235,soda
5/3/2000,235,soda
5/3/2000,235,vegetables
5/3/2000,235,beef
5/3/2000,235,cereals
5/3/2000,235,sandwich bags
5/3/2000,235,all- purpose
5/3/2000,235,spaghetti sauce
5/3/2000,235,flour
5/3/2000,235,dinner rolls
5/3/2000,235,toilet paper
5/3/2000,235,toilet paper
5/3/2000,235,waffles
5/3/2000,235,yogurt
5/3/2000,235,individual meals
5/3/2000,235,soda
5/3/2000,235,soap
5/3/2000,235,cheeses
5/3/2000,235,lunch meat
5/4/2000,236,laundry detergent
5/4/2000,236,individual meals
5/4/2000,236,lunch meat
5/4/2000,236,soda
5/4/2000,236,vegetables
5/4/2000,236,sugar
5/4/2000,236,mixes
5/4/2000,236,vegetables
5/4/2000,236,dishwashing liquid/detergent
5/4/2000,236,poultry
5/4/2000,236,bagels
5/4/2000,236,coffee/tea
5/4/2000,236,hand soap
5/4/2000,236,sugar
5/4/2000,236,spaghetti sauce
5/4/2000,236,sandwich bags
5/4/2000,237,sandwich bags
5/4/2000,237,sugar
5/4/2000,237,yogurt
5/4/2000,237,butter
5/4/2000,237,milk
5/4/2000,237,poultry
5/4/2000,237,hand soap
5/4/2000,237,mixes
5/4/2000,237,bagels
5/4/2000,237,tortillas
5/4/2000,237,vegetables
5/4/2000,237,spaghetti sauce
5/4/2000,237,flour
5/4/2000,237,eggs
5/4/2000,237,poultry
5/4/2000,237,mixes
5/4/2000,237,vegetables
5/4/2000,237,poultry
5/4/2000,237,hand soap
5/4/2000,237,coffee/tea
5/4/2000,237,waffles
5/4/2000,237,eggs
5/4/2000,237,sandwich loaves
5/4/2000,237,ice cream
5/4/2000,237,ketchup
5/4/2000,237,sugar
5/4/2000,237,bagels
5/4/2000,237,milk
5/4/2000,237,toilet paper
5/4/2000,237,milk
5/4/2000,237,dinner rolls
5/4/2000,237,beef
5/4/2000,237,flour
5/5/2000,238,juice
5/5/2000,238,lunch meat
5/5/2000,238,pasta
5/5/2000,238,laundry detergent
5/5/2000,238,sandwich loaves
5/5/2000,238,vegetables
5/5/2000,238,poultry
5/5/2000,238,yogurt
5/5/2000,238,laundry detergent
5/5/2000,238,sandwich bags
5/5/2000,238,aluminum foil
5/5/2000,238,vegetables
5/5/2000,238,tortillas
5/5/2000,238,milk
5/5/2000,238,soap
5/5/2000,238,sandwich loaves
5/5/2000,238,juice
5/5/2000,238,hand soap
5/5/2000,238,coffee/tea
5/5/2000,238,vegetables
5/5/2000,239,poultry
5/5/2000,239,sandwich loaves
5/5/2000,239,toilet paper
5/5/2000,239,yogurt
5/5/2000,239,fruits
5/5/2000,239,butter
5/5/2000,239,cereals
5/5/2000,239,vegetables
5/5/2000,239,waffles
5/5/2000,239,beef
5/5/2000,239,lunch meat
5/5/2000,239,paper towels
5/5/2000,239,mixes
5/5/2000,239,paper towels
5/5/2000,239,dinner rolls
5/5/2000,239,tortillas
5/5/2000,239,bagels
5/5/2000,240,eggs
5/5/2000,240,waffles
5/5/2000,240,juice
5/5/2000,240,lunch meat
5/5/2000,240,vegetables
5/5/2000,240,shampoo
5/5/2000,240,dinner rolls
5/5/2000,240,all- purpose
5/5/2000,240,sandwich loaves
5/5/2000,240,hand soap
5/5/2000,240,waffles
5/5/2000,240,spaghetti sauce
5/5/2000,240,shampoo
5/5/2000,240,fruits
5/5/2000,240,eggs
5/5/2000,240,tortillas
5/5/2000,241,paper towels
5/5/2000,241,flour
5/5/2000,241,waffles
5/5/2000,241,soap
5/5/2000,241,vegetables
5/5/2000,241,tortillas
5/5/2000,241,fruits
5/5/2000,241,sugar
5/5/2000,241,paper towels
5/5/2000,241,lunch meat
5/5/2000,241,lunch meat
5/5/2000,241,spaghetti sauce
5/5/2000,241,poultry
5/5/2000,242,eggs
5/5/2000,242,vegetables
5/5/2000,242,flour
5/5/2000,242,milk
5/5/2000,242,soda
5/5/2000,242,laundry detergent
5/5/2000,242,yogurt
5/5/2000,242,cheeses
5/5/2000,242,yogurt
5/5/2000,243,butter
5/5/2000,243,butter
5/5/2000,243,poultry
5/5/2000,243,aluminum foil
5/5/2000,243,vegetables
5/6/2000,244,vegetables
5/6/2000,244,yogurt
5/6/2000,244,cereals
5/6/2000,244,sandwich bags
5/6/2000,244,laundry detergent
5/6/2000,244,fruits
5/6/2000,244,flour
5/6/2000,244,soda
5/6/2000,244,sandwich loaves
5/6/2000,244,fruits
5/6/2000,244,aluminum foil
5/6/2000,244,individual meals
5/6/2000,244,coffee/tea
5/6/2000,244,spaghetti sauce
5/6/2000,244,mixes
5/6/2000,244,tortillas
5/6/2000,244,spaghetti sauce
5/6/2000,244,all- purpose
5/6/2000,244,sugar
5/6/2000,244,ice cream
5/7/2000,245,butter
5/7/2000,245,dinner rolls
5/7/2000,245,dishwashing liquid/detergent
5/7/2000,245,paper towels
5/7/2000,245,eggs
5/7/2000,245,pasta
5/7/2000,245,ice cream
5/7/2000,245,ketchup
5/7/2000,245,sugar
5/7/2000,245,flour
5/7/2000,245,pasta
5/7/2000,245,all- purpose
5/7/2000,245,yogurt
5/7/2000,245,pork
5/7/2000,245,cereals
5/7/2000,245,cereals
5/7/2000,245,aluminum foil
5/7/2000,245,beef
5/7/2000,245,aluminum foil
5/7/2000,245,dinner rolls
5/7/2000,245,mixes
5/7/2000,245,laundry detergent
5/7/2000,245,paper towels
5/7/2000,245,ice cream
5/7/2000,245,sugar
5/7/2000,246,paper towels
5/7/2000,246,bagels
5/7/2000,246,juice
5/7/2000,246,cereals
5/7/2000,246,mixes
5/7/2000,246,fruits
5/7/2000,246,individual meals
5/7/2000,246,aluminum foil
5/7/2000,246,sandwich loaves
5/7/2000,246,laundry detergent
5/7/2000,246,paper towels
5/7/2000,246,all- purpose
5/7/2000,246,ice cream
5/7/2000,246,cereals
5/7/2000,246,soap
5/7/2000,246,aluminum foil
5/7/2000,246,paper towels
5/7/2000,246,cheeses
5/7/2000,246,sandwich bags
5/7/2000,246,toilet paper
5/7/2000,246,butter
5/7/2000,246,vegetables
5/7/2000,246,milk
5/7/2000,246,beef
5/7/2000,246,fruits
5/7/2000,246,sandwich bags
5/7/2000,246,poultry
5/7/2000,246,all- purpose
5/8/2000,247,fruits
5/8/2000,247,pork
5/8/2000,247,beef
5/8/2000,247,vegetables
5/8/2000,247,coffee/tea
5/8/2000,247,cheeses
5/8/2000,247,butter
5/8/2000,247,bagels
5/8/2000,247,waffles
5/9/2000,248,laundry detergent
5/9/2000,248,soda
5/9/2000,248,beef
5/9/2000,248,juice
5/9/2000,248,sugar
5/9/2000,249,sandwich loaves
5/9/2000,249,fruits
5/9/2000,249,individual meals
5/9/2000,249,vegetables
5/9/2000,249,spaghetti sauce
5/9/2000,249,hand soap
5/9/2000,249,sandwich loaves
5/9/2000,249,vegetables
5/9/2000,249,sugar
5/9/2000,249,pork
5/9/2000,249,laundry detergent
5/9/2000,249,sandwich loaves
5/9/2000,249,dishwashing liquid/detergent
5/9/2000,249,yogurt
5/9/2000,249,bagels
5/9/2000,249,soap
5/9/2000,249,aluminum foil
5/9/2000,250,bagels
5/9/2000,250,sandwich loaves
5/9/2000,250,bagels
5/9/2000,250,pasta
5/9/2000,250,toilet paper
5/9/2000,250,ketchup
5/9/2000,250,shampoo
5/9/2000,250,beef
5/9/2000,250,poultry
5/9/2000,250,milk
5/9/2000,250,beef
5/9/2000,250,laundry detergent
5/9/2000,250,juice
5/9/2000,250,sugar
5/9/2000,250,all- purpose
5/9/2000,250,cheeses
5/9/2000,250,fruits
5/9/2000,250,hand soap
5/9/2000,250,laundry detergent
5/9/2000,250,yogurt
5/10/2000,251,cheeses
5/10/2000,251,soap
5/10/2000,251,yogurt
5/10/2000,251,sandwich loaves
5/10/2000,251,waffles
5/10/2000,251,hand soap
5/10/2000,251,poultry
5/10/2000,251,toilet paper
5/10/2000,251,toilet paper
5/10/2000,252,sugar
5/10/2000,252,spaghetti sauce
5/10/2000,252,sandwich bags
5/10/2000,252,ice cream
5/10/2000,252,yogurt
5/10/2000,252,bagels
5/10/2000,252,tortillas
5/10/2000,252,all- purpose
5/10/2000,252,sandwich bags
5/10/2000,252,ice cream
5/10/2000,252,eggs
5/10/2000,252,individual meals
5/10/2000,252,butter
5/10/2000,252,mixes
5/10/2000,252,all- purpose
5/10/2000,252,ketchup
5/10/2000,252,spaghetti sauce
5/10/2000,252,tortillas
5/10/2000,252,milk
5/10/2000,252,laundry detergent
5/10/2000,252,all- purpose
5/10/2000,252,butter
5/10/2000,252,ketchup
5/10/2000,252,cereals
5/10/2000,252,dinner rolls
5/10/2000,252,dishwashing liquid/detergent
5/10/2000,252,pork
5/10/2000,252,poultry
5/10/2000,252,soda
5/10/2000,252,ice cream
5/10/2000,252,vegetables
5/10/2000,252,soda
5/10/2000,252,soda
5/10/2000,253,ketchup
5/10/2000,253,hand soap
5/10/2000,253,ice cream
5/10/2000,253,vegetables
5/10/2000,253,bagels
5/10/2000,253,milk
5/10/2000,253,aluminum foil
5/10/2000,253,dinner rolls
5/10/2000,253,toilet paper
5/10/2000,253,yogurt
5/10/2000,253,ketchup
5/10/2000,253,bagels
5/10/2000,253,pasta
5/10/2000,253,soap
5/10/2000,253,beef
5/10/2000,253,yogurt
5/10/2000,253,yogurt
5/10/2000,253,hand soap
5/10/2000,253,fruits
5/10/2000,253,dinner rolls
5/10/2000,253,vegetables
5/10/2000,253,dishwashing liquid/detergent
5/10/2000,253,vegetables
